unnamed_0,deal_num,pre_rev_mul_ly,pre_ebitda_mul_ly,pre_ebit_mul_ly,pre_pbt_mul_ly,pre_pat_mul_ly,pre_np_mul_ly,pre_ta_mul_ly,pre_na_mul_ly,pre_cl_mul_ly,pre_eq_mul_ly,pre_cap_mul_ly,post_rev_mul_fy,post_ebitda_mul_fy,post_ebit_mul_fy,post_pbt_mul_fy,post_pat_mul_fy,post_np_mul_fy,post_ta_mul_fy,post_na_mul_fy,post_cl_mul_fy,post_eq_mul_fy,post_cap_mul_fy
30406.0,1907159317.0,0.37,7.94,8.21,8.19,9.67,-,1,-,2.49,1.94,-,-,-,-,-,-,-,-,-,-,-,-
30407.0,1941454810.0,1.11,26.77,52.85,n.s.,n.s.,-,0.44,-,0.53,2.54,-,0.54,5.14,n.s.,69.5,8.19,-,0.06,-,0.16,0.19,-
30408.0,2007191445.0,0.35,-,4.47,4.47,5.45,-,0.52,-,1.46,0.86,-,-,-,-,-,-,-,-,-,-,-,-
30409.0,1601216419.0,1.76,15.64,64.24,45.95,57.34,-,1.3,-,10.85,1.94,-,1.1,3.48,4.33,4.23,5.24,-,1.21,-,8.93,1.42,-
30410.0,1943326068.0,0.45,-,-,13.84,17.16,-,0.13,-,-,1.29,-,-,-,-,-,-,-,-,-,-,-,-
30411.0,552314.0,2,5.09,5.23,6.3,9.46,-,0.37,-,0.64,2.07,-,3.42,12.39,13.26,6735.61,3792.49,-,0.36,-,0.62,2.06,-
30412.0,1943349646.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30413.0,1909097807.0,0.76,9.46,n.s.,n.s.,n.s.,-,0.6,-,2.78,4.02,-,1.3,n.s.,n.s.,n.s.,n.s.,-,0.94,-,1.86,1.93,-
30414.0,1603007527.0,0.34,-,1.59,n.s.,n.s.,-,0.5,-,0.81,1.31,-,0.27,-,3.32,3.63,3.77,-,0.36,-,0.57,0.97,-
30415.0,2007639249.0,2.51,24.92,35.13,47.96,47.96,-,3.98,-,13.59,7.94,-,-,-,-,-,-,-,-,-,-,-,-
30416.0,1943264322.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30417.0,176970.0,1.16,10.74,52.4,504.45,n.s.,-,0.85,-,3.97,1.96,-,1.33,11.57,63.06,194.32,1513.34,-,1.05,-,3.87,1.96,-
30418.0,1907087348.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30419.0,2007229115.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30420.0,2007229092.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30421.0,1907249537.0,2.5,-,-,n.s.,-,-,0.53,-,-,-,-,1.04,-,-,645.62,645.62,-,0.99,-,-,1.34,-
30422.0,1943347639.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30423.0,1907136514.0,-,-,-,-,-,-,-,-,-,-,-,5.64,n.s.,n.s.,n.s.,n.s.,-,17.65,-,13.21,n.s.,-
30424.0,1943069306.0,0.18,0.66,0.71,0.71,0.78,-,0.15,-,0.32,0.33,-,0.15,0.42,0.44,0.44,0.45,-,0.11,-,0.26,0.2,-
30425.0,1943114268.0,0.95,-,24.62,9.77,11.72,-,0.89,-,4.89,1.09,-,0.96,-,-,747.1,916.44,-,0.95,-,-,1.09,-
30426.0,2007741243.0,2.79,-,-,31.84,-,-,0.35,-,-,0.98,-,-,-,-,-,-,-,-,-,-,-,-
30427.0,1943265141.0,8.08,-,-,n.s.,n.s.,-,0.44,-,-,1.09,-,-,-,-,-,-,-,-,-,-,-,-
30428.0,1907201041.0,3.98,-,-,15.34,-,-,1.78,-,-,-,-,3.61,-,70.81,39.61,39.61,-,1.49,-,5.36,2.07,-
30429.0,2007719782.0,5.6,n.s.,n.s.,n.s.,n.s.,-,2.75,-,7,12.7,-,4.2,42.93,46.3,94.79,113.08,-,2.78,-,3.95,11.74,-
30430.0,1909287699.0,2.81,-,-,31.02,41.37,-,4.19,-,-,89.43,-,-,-,-,-,-,-,-,-,-,-,-
30431.0,309772.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.51
30432.0,1941178787.0,1.1,11.1,n.s.,n.s.,n.s.,n.s.,0.84,1.99,1.6,1.99,2.55,-,-,-,-,-,-,-,-,-,0.67,-
30433.0,1941140273.0,8.05,96.51,114.85,86.62,82.11,-,7.25,-,49.08,8.5,-,2.47,7.06,7.22,7.05,6.58,-,2.95,-,8.3,4.59,-
30434.0,128158.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30435.0,1909518623.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30436.0,1941563533.0,33.64,1927.25,n.s.,69.75,73.6,-,2.03,-,143.94,2.06,-,40.37,n.s.,n.s.,250.31,251.47,-,1.98,-,61.05,2.07,-
30437.0,1941175488.0,3.55,-,n.s.,n.s.,n.s.,-,1.36,-,1.68,n.s.,0.31,0.74,-,30.17,n.s.,n.s.,-,1.06,-,1.76,25.98,0.14
30438.0,1943347860.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30439.0,1907216552.0,0.15,5.24,5.37,9.54,12.2,-,0.29,-,0.43,1.04,-,0.13,21.13,27.14,14.52,19.04,-,0.33,-,0.85,0.54,-
30440.0,2007150855.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30441.0,2007106146.0,0.77,2.79,3,3.55,4.12,-,0.72,-,2.32,1.62,0.41,0.55,1.71,1.79,2.1,2.22,-,0.52,-,1.29,1.05,0.25
30442.0,1941322836.0,0.55,9.76,62.12,n.s.,n.s.,-,0.45,-,1.64,1.2,1.71,0.66,30.7,n.s.,n.s.,n.s.,-,0.46,-,1.11,1.38,2.3
30443.0,195332.0,-,-,-,-,-,-,-,-,-,-,-,2.69,35.22,43.56,43.51,64.49,-,6.3,-,9.57,19.27,-
30444.0,1943082808.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30445.0,1943184306.0,69.73,-,n.s.,n.s.,n.s.,-,5.05,-,10.04,26.57,-,-,-,-,-,-,-,-,-,-,-,-
30446.0,1943278932.0,13.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30447.0,1907057323.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30448.0,1941729450.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30449.0,76727.0,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30450.0,2007229160.0,5.32,-,-,n.s.,n.s.,-,1.46,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
30451.0,1943323211.0,n.s.,-,-,-,-,-,9.71,-,37.41,13.15,-,-,-,-,-,-,-,-,-,-,-,-
30452.0,1909217902.0,1498.93,n.s.,n.s.,n.s.,n.s.,-,318.65,-,28.85,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
30453.0,1941322747.0,1.12,12.57,15.02,15.46,18.65,-,1.31,-,3.06,2.64,-,1.04,8.75,10.49,10.69,12.72,-,1.1,-,2.71,2.11,-
30454.0,2007258263.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30455.0,1943278933.0,5.27,n.s.,n.s.,n.s.,n.s.,-,10.54,-,48.79,n.s.,-,6.39,n.s.,n.s.,n.s.,n.s.,-,12.16,-,85.91,n.s.,-
30456.0,176841.0,4.59,15.42,15.63,15.63,16.38,-,6.13,-,10.68,14.39,-,-,-,-,-,-,-,118.46,-,n.s.,118.46,-
30457.0,109527.0,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30458.0,1941341483.0,3.04,18.3,177.3,230.38,482.28,-,2.04,-,10.31,2.64,-,3.4,-,250.94,306.16,337.64,-,1.86,-,7.47,2.62,-
30459.0,1943093369.0,10.28,-,-,182.81,-,-,0.72,-,-,3.36,-,-,-,-,-,-,-,-,-,-,-,-
30460.0,1943347001.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30461.0,1907044525.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30462.0,1603042208.0,-,-,-,-,-,-,-,-,-,-,-,0.46,1.81,2.43,4.87,6.97,-,0.2,-,0.36,0.49,-
30463.0,2007384934.0,8.19,-,-,n.s.,n.s.,-,1,1.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30464.0,1633117105.0,0.32,-,-,-,3.37,-,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30465.0,1943275106.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30466.0,1941044555.0,0.67,-,n.s.,n.s.,n.s.,-,1.79,-,2.72,n.s.,-,0.65,-,n.s.,n.s.,n.s.,-,1.61,-,2.39,n.s.,-
,,0.67,-,n.s.,n.s.,n.s.,-,1.79,-,2.72,n.s.,-,0.65,-,n.s.,n.s.,n.s.,-,1.61,-,2.39,n.s.,-
,,0.67,-,n.s.,n.s.,n.s.,-,1.79,-,2.72,n.s.,-,0.65,-,n.s.,n.s.,n.s.,-,1.61,-,2.39,n.s.,-
,,0.67,-,n.s.,n.s.,n.s.,-,1.79,-,2.72,n.s.,-,0.65,-,n.s.,n.s.,n.s.,-,1.61,-,2.39,n.s.,-
,,0.67,-,n.s.,n.s.,n.s.,-,1.79,-,2.72,n.s.,-,0.65,-,n.s.,n.s.,n.s.,-,1.61,-,2.39,n.s.,-
30467.0,2007240001.0,1.86,18.86,18.86,18.86,18.86,-,1.57,-,1.66,27.66,-,6.08,46.63,46.63,46.63,46.63,-,2.24,-,2.57,17.36,-
30468.0,1941315397.0,0.55,9.76,62.12,n.s.,n.s.,-,0.45,-,1.64,1.2,1.71,0.66,30.7,n.s.,n.s.,n.s.,-,0.46,-,1.11,1.38,2.3
30469.0,1943266703.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30470.0,1943048742.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30471.0,1909519022.0,16.06,n.s.,n.s.,n.s.,n.s.,-,1.36,-,13.39,1.58,0.48,16.01,n.s.,n.s.,n.s.,n.s.,-,1.34,-,9.44,1.62,0.77
30472.0,1633109516.0,-,-,-,-,-,-,-,-,-,-,-,29.99,66.04,78.32,78.32,63.58,-,1.46,-,12.84,1.65,0.71
30473.0,1943095034.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30474.0,1941477426.0,0.58,n.s.,n.s.,n.s.,n.s.,-,0.37,-,1,n.s.,-,0.73,-,-,-,-,-,-,-,-,-,-
30475.0,358977.0,0.23,4.72,8.92,10.58,7.21,-,0.43,-,0.7,3.53,-,0.23,3.1,4.31,4.38,6.78,-,0.53,-,1.29,2.78,-
30476.0,1907194979.0,1.11,9.88,12.05,11.96,18.88,18.88,0.73,1.07,3.18,1.07,0.95,1.19,12.89,16.57,16.33,23.96,23.96,0.76,-,4.17,1.04,1.21
30477.0,1907202880.0,1530.61,-,-,n.s.,n.s.,-,1.42,-,-,2.14,-,-,-,-,-,-,-,-,-,-,-,-
30478.0,261046.0,-,-,-,-,-,-,-,-,-,-,-,1.92,n.s.,n.s.,n.s.,n.s.,-,1.36,-,2.28,6.96,-
30479.0,1000006729.0,1.92,-,5.07,9.28,9.28,-,1.22,-,7.61,2.63,-,0.35,-,0.82,0.87,1.14,-,0.15,-,0.53,0.35,-
30480.0,1941711247.0,14.24,-,810.77,3298.38,3298.38,-,2.66,-,33.85,2.89,-,-,-,-,-,-,-,-,-,-,-,-
30481.0,1943343181.0,40.05,-,-,n.s.,n.s.,-,5.52,-,-,n.s.,-,-,-,-,-,-,-,-,-,-,-,-
30482.0,2007945250.0,0.22,n.s.,n.s.,n.s.,n.s.,-,0.15,-,0.22,1,3.45,-,-,-,-,-,-,-,-,-,-,-
30483.0,100665.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30484.0,456406.0,0.07,-,1.1,0.88,0.88,-,0.05,-,0.07,0.12,-,0.06,-,0.75,0.75,0.75,-,0.04,-,0.06,0.1,-
30485.0,1633017059.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30486.0,531018.0,1.12,11.37,13.41,14.94,27.39,-,2.62,-,3.26,14.92,-,0.64,5.48,5.64,6.18,10.48,-,2.13,-,2.75,10.22,-
30487.0,1909074682.0,54.01,244.82,296.82,325.64,325.64,-,14.67,-,153.86,18.18,-,264.1,n.s.,n.s.,n.s.,n.s.,-,15.16,-,56.99,23.94,-
30488.0,1907112155.0,2.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30489.0,1941689156.0,1.27,4.77,5.44,6.33,9.19,9.19,1.29,1.75,8.58,1.75,0.97,1.5,5.55,6.51,6.16,8.13,8.13,0.92,-,7.04,1.22,1
30490.0,1603040405.0,0.28,20.53,27.82,93.55,98.31,-,1,-,1.39,5.61,-,1.21,n.s.,n.s.,n.s.,n.s.,-,7.03,-,1.74,n.s.,-
30491.0,135912.0,-,-,-,-,-,-,-,-,-,-,-,0.8,n.s.,n.s.,n.s.,n.s.,-,1.12,-,0.78,n.s.,-
30492.0,1943345602.0,2.95,-,35.82,36.16,46.48,-,11.73,-,16.67,49.63,-,2.35,-,20.58,20.59,25.76,-,8.8,-,31.1,13.77,-
30493.0,1943265604.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30494.0,1909211611.0,1.07,-,14.32,16.52,17.04,-,2.07,-,3.53,4.98,-,-,-,-,-,-,-,-,-,-,-,-
30495.0,2007169978.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30496.0,191820.0,1.14,14.03,40.99,55.19,71.54,-,2.79,-,5.94,27.97,-,1.13,12.86,43.86,56.07,81.53,-,2.74,-,6.7,20.83,-
30497.0,1943114880.0,1.26,8.17,8.38,7.27,7.68,-,1.45,-,17.98,1.59,-,1.3,30.11,33.19,20.07,17.95,-,1.49,-,17.88,1.65,-
30498.0,109236.0,4.89,-,-,23.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30499.0,1907049030.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30500.0,2007348561.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30501.0,2007410881.0,4.02,-,19.45,19.94,25.06,-,2.4,-,16.8,2.89,-,-,-,-,-,-,-,-,-,-,-,-
30502.0,1909159496.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.38,-,7.28,3.53,-
30503.0,1943336955.0,10.04,-,-,n.s.,n.s.,-,0.78,-,n.s.,0.85,-,-,-,-,-,-,-,-,-,-,-,-
30504.0,552843.0,1.91,5.94,6.41,6.04,8.62,-,1.73,-,7.4,2.55,-,1.53,2.57,2.66,2.62,3.85,-,1.09,-,6.86,1.57,-
30505.0,2007106194.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30506.0,2007072652.0,0.77,88.44,n.s.,n.s.,n.s.,-,1,-,5.15,1.31,-,0.67,8.82,19.08,43.77,90.05,-,1.13,-,4.43,1.6,-
30507.0,111050.0,2.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30508.0,2007130546.0,1.54,9.19,17.09,16.62,17.63,-,0.59,-,10.18,0.7,1.03,1.49,13.97,70.05,106.79,142.32,-,0.49,-,6.16,0.65,0.96
30509.0,1907227039.0,3.57,-,21.21,18.87,26.01,-,0.79,-,2.83,1.09,-,-,-,-,-,-,-,-,-,-,-,-
30510.0,1907226689.0,1.46,-,6.77,6.46,7.39,-,1.9,-,6.81,2.77,-,1.72,-,-,11.77,12.88,-,1.1,-,-,1.23,-
30511.0,1633035850.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30512.0,1907208008.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30513.0,1943348597.0,1.35,-,-,43.02,2183.13,-,0.45,-,-,0.78,-,1.76,-,-,n.s.,n.s.,-,0.61,-,-,1.88,-
30514.0,2007178108.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30515.0,2007910488.0,279.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30516.0,1941081915.0,0.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30517.0,1601300052.0,8.58,-,-,10.59,-,-,0.9,-,-,1.2,-,3.24,-,-,3.62,-,-,0.25,-,-,0.36,-
30518.0,1907048411.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30519.0,2007509536.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30520.0,1907242106.0,0.1,-,0.86,0.81,0.95,-,0.11,-,0.61,0.13,-,0.09,-,0.94,1.03,1.35,-,0.1,-,0.45,0.13,-
30521.0,1943072826.0,0.18,n.s.,n.s.,3.26,3.77,-,0.17,-,0.19,2.71,-,-,-,-,-,-,-,-,-,-,-,-
30522.0,2007175394.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30523.0,2007149001.0,5.39,24.23,25.33,24.21,24.21,-,7.96,-,22.93,16.21,-,-,-,-,-,-,-,-,-,-,-,-
30524.0,2007405593.0,2.92,-,-,n.s.,-,-,1.23,-,-,2.42,-,-,-,-,-,-,-,-,-,-,-,-
30525.0,1943021129.0,0.15,-,3.27,3.55,3.78,-,1,-,n.s.,n.s.,-,0.1,-,-,-,-,-,0.91,-,n.s.,n.s.,-
30526.0,1943278633.0,1.53,-,21.81,23.24,31.61,-,1.57,-,3.7,5.78,-,1.4,-,n.s.,n.s.,n.s.,-,0.93,-,3.94,1.23,-
30527.0,128584.0,9.77,n.s.,n.s.,n.s.,-,-,22.86,-,9.49,n.s.,-,16.56,n.s.,n.s.,n.s.,-,-,29.7,-,7.23,n.s.,-
30528.0,2007773309.0,0.51,-,-,19.38,-,-,0.49,-,-,1.27,-,-,-,-,-,-,-,-,-,-,-,-
30529.0,1941297099.0,1.82,-,-,20.87,-,-,0.08,-,-,0.78,-,1.81,-,-,279.03,-,-,0.07,-,-,0.78,3.38
30530.0,2007204903.0,2.46,-,-,22.14,-,-,1.79,-,-,23.03,-,-,-,-,-,-,-,-,-,-,-,-
30531.0,1000008236.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30532.0,1909042147.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30533.0,1907126885.0,0.25,6.31,7.45,7.45,10.25,-,0.37,-,0.72,0.99,-,0.25,6.37,8.03,8.03,11.34,-,0.36,-,0.73,0.91,-
30534.0,1907237800.0,-,-,-,-,-,-,-,-,-,-,-,0.69,2.9,3.99,3.99,5.26,-,0.73,-,2.6,1.36,-
30535.0,525305.0,1.09,27.78,30.18,12.01,15.31,-,1.21,-,14.72,1.33,-,1.14,34,38.96,13.11,17.36,-,1.31,-,11.99,1.49,-
30536.0,218577.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30537.0,180073.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30538.0,1633044069.0,0.4,-,15.46,-,-,-,0.57,-,0.78,2.31,0.99,0.41,-,n.s.,-,-,-,0.94,-,1.01,16.4,1.27
30539.0,1909459432.0,1.15,42.69,n.s.,n.s.,n.s.,-,2.05,-,5.21,3.48,1.64,1.13,n.s.,n.s.,n.s.,n.s.,-,1.88,-,6.8,4.13,1.97
30540.0,1943106292.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30541.0,1943106228.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30542.0,1943144376.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30543.0,1909152694.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30544.0,598437.0,6.21,n.s.,n.s.,n.s.,n.s.,-,1.31,-,6.08,n.s.,-,4.02,n.s.,n.s.,n.s.,n.s.,-,1.05,-,4.08,n.s.,-
30545.0,2008048405.0,3.5,369.78,369.78,271.63,n.s.,-,0.82,-,1.4,4.59,-,-,-,-,-,-,-,-,-,-,-,-
30546.0,1941618199.0,0.36,-,-,2.49,2.81,-,0.24,-,-,0.78,-,0.32,-,-,1.88,1.88,-,0.22,-,-,0.55,-
30547.0,215523.0,4.02,129.18,n.s.,n.s.,n.s.,-,3.46,-,13.2,6.89,-,3.88,n.s.,n.s.,n.s.,n.s.,-,7.39,-,8.79,n.s.,-
30548.0,1909290313.0,3.62,n.s.,n.s.,n.s.,n.s.,-,7.71,-,14.01,n.s.,-,13.47,n.s.,n.s.,n.s.,n.s.,-,1.94,-,8,n.s.,-
30549.0,1907086984.0,-,-,-,-,-,-,-,-,-,-,-,0.63,1.13,3.47,3.47,4.58,-,0.39,-,2.05,0.62,-
30550.0,1941664015.0,2.79,-,-,-,-,-,-,-,-,-,-,2.38,-,-,-,-,-,-,-,-,-,-
30551.0,2007565424.0,0.31,n.s.,n.s.,n.s.,n.s.,-,0.67,-,1.6,3.77,-,-,-,-,-,-,-,-,-,-,-,-
30552.0,1943351295.0,0.67,-,21.52,161.96,202.46,-,0.47,-,0.91,0.98,-,-,-,-,-,-,-,-,-,-,-,-
30553.0,2007455309.0,0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30554.0,431462.0,0.2,0.63,0.69,0.69,1.17,-,0.31,-,0.73,0.61,-,0.33,0.89,0.92,0.62,0.97,-,0.34,-,8.2,0.38,-
30555.0,621217.0,670114.59,n.s.,n.s.,277.2,472.78,-,0.91,-,3.31,1.52,-,0.66,1.84,n.s.,n.s.,n.s.,-,0.03,-,0.79,0.04,-
30556.0,1907249937.0,2,-,3.62,3.36,4.48,-,2.56,-,15.4,6.25,-,-,-,-,-,-,-,-,-,-,-,-
30557.0,2007178343.0,0.1,14.85,17.27,12.4,15,-,0.65,-,1.18,1.44,-,0.16,n.s.,n.s.,n.s.,n.s.,-,0.78,-,1.53,1.6,-
30558.0,2007466215.0,0.23,n.s.,n.s.,n.s.,n.s.,n.s.,0.07,0.14,0.17,0.14,2.54,0.21,5.82,n.s.,n.s.,n.s.,407.72,0.07,-,0.17,0.15,2.71
30559.0,99306.0,0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30560.0,1941136667.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30561.0,1907179233.0,111.22,9.51,10.52,10.51,10.39,-,6.63,-,32.48,9.53,-,97.83,-,n.s.,n.s.,n.s.,-,5,-,26.61,6.53,-
30562.0,94349.0,0.87,31.61,n.s.,54.46,65.59,-,0.89,-,2.31,1.5,-,-,-,-,-,-,-,-,-,-,-,-
30563.0,1647002691.0,0.46,3.25,3.48,3.48,4.71,-,0.61,-,2.43,0.83,-,0.42,3.25,3.49,3.49,4.76,-,0.55,-,2.05,0.78,-
30564.0,2007644192.0,3.5,20.18,20.18,20.18,23.35,-,5.77,-,10.61,12.66,-,-,-,-,-,-,-,-,-,-,-,-
30565.0,1943312383.0,0.34,-,-,3.98,4.21,-,0.35,-,-,0.84,-,-,-,-,-,-,-,-,-,-,-,-
30566.0,1943241394.0,1.14,8,11.22,10.46,10.46,-,1.32,-,3.22,2.85,-,1.37,17.91,96.94,83.44,83.44,-,1.27,-,2.99,2.74,-
30567.0,173712.0,0.65,n.s.,n.s.,n.s.,n.s.,-,1.09,-,12.45,8.74,-,0.57,7.17,7.17,8.69,8.88,-,1.07,-,11.78,4.38,-
30568.0,2007125443.0,1.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30569.0,288333.0,0.24,0.41,0.55,0.6,1.02,1.02,0.14,0.39,0.44,0.39,-,0.15,0.27,0.39,0.41,0.94,0.94,0.11,-,0.3,0.29,-
30570.0,250893.0,1.98,8.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30571.0,1909201375.0,0.96,29.09,n.s.,210.27,192.62,-,1.67,-,5.12,5.07,-,0.81,n.s.,n.s.,n.s.,n.s.,-,1.5,-,3.75,8.9,-
,,0.96,29.09,n.s.,210.27,192.62,-,1.67,-,5.12,5.07,-,0.81,n.s.,n.s.,n.s.,n.s.,-,1.5,-,3.75,8.9,-
30572.0,2007213395.0,1.07,-,-,6.15,8.95,-,0.09,-,-,2.34,-,-,-,-,-,-,-,-,-,-,-,-
30573.0,1633002564.0,10.12,14.87,28.19,25.9,33.55,-,0.74,-,100.63,0.79,-,-,-,-,-,-,-,-,-,-,-,-
30574.0,1943254973.0,2.65,-,-,29.17,-,-,n.s.,-,-,-,-,-,-,-,n.s.,-,-,0.87,-,-,1.44,-
30575.0,1943277698.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30576.0,1941536296.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30577.0,1943137276.0,91.11,-,-,-,253.5,-,77.27,108.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30578.0,1941304216.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30579.0,1909323491.0,5.19,52.03,102.02,102.18,n.s.,-,3.57,-,4.49,n.s.,-,-,-,-,-,-,-,20123.58,-,n.s.,20123.58,-
,,5.19,52.03,102.02,102.18,n.s.,-,3.57,-,4.49,n.s.,-,-,-,-,-,-,-,20123.58,-,n.s.,20123.58,-
,,5.19,52.03,102.02,102.18,n.s.,-,3.57,-,4.49,n.s.,-,-,-,-,-,-,-,20123.58,-,n.s.,20123.58,-
30580.0,1603039402.0,2.64,44.96,50.82,4.89,7.9,-,1.01,-,15.11,1.11,-,2.13,21.86,23.26,18.43,22.53,-,0.73,-,5.33,1.06,-
30581.0,1907130354.0,0.55,24.82,29.42,17.64,21,-,0.44,-,2.33,0.65,1.2,-,-,-,-,-,-,-,-,-,0,-
30582.0,1907249057.0,1.04,n.s.,n.s.,n.s.,n.s.,-,0.71,-,2.47,1.01,1,-,-,-,-,-,-,-,-,-,-,-
30583.0,1943031255.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30584.0,2007768686.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30585.0,1603005038.0,0.8,-,-,9.25,11.74,-,1,-,3.43,1.41,-,0.22,-,-,3.82,4.4,-,0.44,-,2.62,0.81,-
30586.0,1633046494.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
